Id,downreg_in_guy11_4h,downreg_in_guy11_24h,upreg_in_guy11_0h,upreg_in_guy11_4h,downreg_in_guy11_0h,upreg_in_guy11_24h
MGG_07680,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_07681,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dbip1
MGG_07690,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12"
MGG_07691,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12"
MGG_07697,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG,Not_DEG
MGG_07703,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12"
MGG_07704,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG,"Dbip1, Dmst12"
MGG_07706,Not_DEG,Dmst12,Not_DEG,Not_DEG,Dmst12,Not_DEG
MGG_07707,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_07708,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dmst12,Not_DEG
MGG_07709,Not_DEG,Not_DEG,Not_DEG,Dmst12,Not_DEG,Not_DEG
MGG_07710,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dmst12,Not_DEG
MGG_07712,Not_DEG,Not_DEG,Not_DEG,Dmst12,Not_DEG,Not_DEG
MGG_07715,Not_DEG,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG
MGG_07717,Not_DEG,Dbip1,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_07718,Not_DEG,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG
MGG_07720,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG,Not_DEG
MGG_07728,Not_DEG,Dbip1,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG
MGG_07729,"Dbip1, Dmst12",Dbip1,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_07730,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dbip1,Not_DEG
MGG_07731,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dbip1,Not_DEG
MGG_07732,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG,Not_DEG,Dmst12
MGG_07734,Not_DEG,Dbip1,Not_DEG,Not_DEG,Dbip1,Not_DEG
MGG_07737,Not_DEG,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG
MGG_07745,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dbip1,Not_DEG
MGG_07747,Not_DEG,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG
MGG_07748,Not_DEG,Not_DEG,"Dbip1, Dmst12",Dmst12,Not_DEG,Not_DEG
MGG_07749,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG,Dmst12
MGG_07750,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG,Not_DEG
MGG_07751,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dbip1,Not_DEG
MGG_07753,Not_DEG,Dbip1,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_07756,Dmst12,Dbip1,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_07758,Not_DEG,Not_DEG,Dmst12,"Dbip1, Dmst12",Not_DEG,Not_DEG
MGG_07761,Not_DEG,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG
MGG_07762,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dbip1,Not_DEG
MGG_07765,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_07771,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12"
MGG_07775,Dbip1,Dbip1,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_07784,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dmst12,"Dbip1, Dmst12"
MGG_07785,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dmst12
MGG_07786,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dmst12
MGG_07787,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dbip1
MGG_07789,Not_DEG,Dmst12,Not_DEG,"Dbip1, Dmst12",Not_DEG,Not_DEG
MGG_07790,Not_DEG,Dmst12,Not_DEG,"Dbip1, Dmst12",Not_DEG,Not_DEG
MGG_07791,Dmst12,Not_DEG,Not_DEG,Not_DEG,Dbip1,Not_DEG
MGG_07792,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dbip1,Not_DEG
MGG_07793,Not_DEG,Dmst12,Not_DEG,"Dbip1, Dmst12",Dmst12,Not_DEG
MGG_07800,Not_DEG,Dbip1,Not_DEG,Dmst12,Not_DEG,Not_DEG
MGG_07802,Not_DEG,Dbip1,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_07803,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_07806,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12"
MGG_07808,Not_DEG,Not_DEG,Not_DEG,Dbip1,Not_DEG,"Dbip1, Dmst12"
MGG_07810,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12"
MGG_07816,Not_DEG,Dmst12,Not_DEG,"Dbip1, Dmst12",Not_DEG,Not_DEG
MGG_07830,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dbip1
MGG_07831,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12"
MGG_07832,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12"
MGG_07833,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG,Dbip1
MGG_07836,Not_DEG,Not_DEG,Not_DEG,Dmst12,Not_DEG,Not_DEG
MGG_07837,Not_DEG,Dmst12,Not_DEG,Dmst12,Not_DEG,Not_DEG
MGG_07842,Not_DEG,Not_DEG,Dbip1,Not_DEG,Not_DEG,Not_DEG
MGG_07846,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_07847,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_07848,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_07849,Not_DEG,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG
MGG_07850,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_07851,Not_DEG,Not_DEG,Not_DEG,Dmst12,Not_DEG,Not_DEG
MGG_07856,Not_DEG,Not_DEG,Dbip1,Not_DEG,Not_DEG,Not_DEG
MGG_07857,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12"
MGG_07858,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG,Not_DEG,"Dbip1, Dmst12"
MGG_07861,Not_DEG,Not_DEG,Not_DEG,Dmst12,Not_DEG,Dbip1
MGG_07868,Not_DEG,Dmst12,Not_DEG,"Dbip1, Dmst12",Not_DEG,Not_DEG
MGG_07869,Not_DEG,Dbip1,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_07870,Not_DEG,Dmst12,Not_DEG,Not_DEG,Dmst12,Not_DEG
MGG_07872,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG,"Dbip1, Dmst12"
MGG_07882,Not_DEG,Not_DEG,Dbip1,Not_DEG,Not_DEG,Dbip1
MGG_07883,Not_DEG,Dmst12,Not_DEG,Dmst12,Not_DEG,Not_DEG
MGG_07884,Not_DEG,Not_DEG,Dbip1,Not_DEG,Not_DEG,Not_DEG
MGG_07885,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dbip1
MGG_07900,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dbip1
MGG_07901,Not_DEG,Not_DEG,Dmst12,Dmst12,Not_DEG,"Dbip1, Dmst12"
MGG_07917,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dbip1,Not_DEG
MGG_07933,Dmst12,Not_DEG,Dbip1,Not_DEG,Not_DEG,Not_DEG
MGG_07934,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dbip1
MGG_07935,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_07937,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dbip1
MGG_07938,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG,Not_DEG
MGG_07949,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG,Not_DEG,Dmst12
MGG_07953,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dbip1
MGG_07957,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dbip1
MGG_07958,Not_DEG,Not_DEG,Dbip1,Not_DEG,Not_DEG,Dbip1
MGG_07961,Not_DEG,Dbip1,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_07964,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_07965,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_07968,Dmst12,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_07969,Not_DEG,Not_DEG,Not_DEG,Dmst12,Not_DEG,Not_DEG
MGG_07970,Not_DEG,Not_DEG,Dmst12,"Dbip1, Dmst12",Not_DEG,Not_DEG
MGG_07971,Not_DEG,Not_DEG,Not_DEG,Dmst12,Not_DEG,Not_DEG
MGG_07972,Not_DEG,Not_DEG,Dmst12,Not_DEG,Dbip1,Not_DEG
MGG_07973,Dmst12,Not_DEG,Not_DEG,Not_DEG,Dbip1,Not_DEG
MGG_07974,Not_DEG,Not_DEG,Dbip1,Not_DEG,Not_DEG,Not_DEG
MGG_07979,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_07982,Not_DEG,Dmst12,Dmst12,Not_DEG,Not_DEG,Not_DEG
MGG_07985,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_07986,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_07987,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_07992,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dbip1
MGG_07993,Not_DEG,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG
MGG_08005,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_08008,Not_DEG,Dbip1,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_08011,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_08014,Not_DEG,Not_DEG,Not_DEG,Dbip1,Not_DEG,Dbip1
MGG_08017,Not_DEG,Not_DEG,Not_DEG,Dmst12,Not_DEG,Not_DEG
MGG_08019,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG,Not_DEG
MGG_08021,Not_DEG,Not_DEG,Dbip1,Not_DEG,Not_DEG,Not_DEG
MGG_08022,Not_DEG,Not_DEG,Not_DEG,Dmst12,Not_DEG,Not_DEG
MGG_08027,Not_DEG,Dmst12,Not_DEG,Dbip1,Not_DEG,Not_DEG
MGG_08028,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_08035,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG,Not_DEG,Not_DEG
MGG_08036,Not_DEG,Dbip1,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG
MGG_08037,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dbip1
MGG_08039,Not_DEG,Not_DEG,Dbip1,Not_DEG,Not_DEG,Not_DEG
MGG_08044,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dbip1,Not_DEG
MGG_08049,Not_DEG,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG
MGG_08052,Dmst12,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_08055,Not_DEG,Not_DEG,"Dbip1, Dmst12",Dmst12,Not_DEG,Dmst12
MGG_08059,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG,Not_DEG,Not_DEG
MGG_08064,Not_DEG,Not_DEG,Dbip1,Not_DEG,Not_DEG,Not_DEG
MGG_08071,Not_DEG,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG
MGG_08072,Not_DEG,Dbip1,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_08074,Not_DEG,Dbip1,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_08077,Not_DEG,Dbip1,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_08083,Not_DEG,Not_DEG,Not_DEG,Dmst12,"Dbip1, Dmst12",Not_DEG
MGG_08089,Not_DEG,Not_DEG,Not_DEG,Dbip1,Not_DEG,Not_DEG
MGG_08092,Not_DEG,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG
MGG_08093,Not_DEG,Dbip1,Not_DEG,Not_DEG,Dbip1,Not_DEG
MGG_08094,Not_DEG,Dbip1,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_08102,"Dbip1, Dmst12",Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG
MGG_08103,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_08104,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG,Not_DEG,Not_DEG
MGG_08107,Not_DEG,Not_DEG,Dbip1,Not_DEG,Not_DEG,Not_DEG
MGG_08108,Not_DEG,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG
MGG_08111,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG,Dmst12
MGG_08116,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG,Not_DEG,Not_DEG
MGG_08122,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dbip1,Not_DEG
MGG_08123,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_08129,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dmst12,Not_DEG
MGG_08134,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dmst12
MGG_08135,"Dbip1, Dmst12",Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_08136,"Dbip1, Dmst12",Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_08140,Not_DEG,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG
MGG_08142,Not_DEG,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG
MGG_08155,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12"
MGG_08158,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dbip1
MGG_08159,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG,Not_DEG
MGG_08161,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dmst12
MGG_08162,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dbip1,Not_DEG
MGG_08163,Not_DEG,"Dbip1, Dmst12",Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_08164,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_08173,Not_DEG,Not_DEG,Not_DEG,Dmst12,Not_DEG,Not_DEG
MGG_08175,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_08178,Not_DEG,Not_DEG,Not_DEG,Dmst12,"Dbip1, Dmst12",Not_DEG
MGG_08180,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG,Not_DEG,Not_DEG
MGG_08186,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dbip1,Not_DEG
MGG_08187,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_08189,Not_DEG,"Dbip1, Dmst12",Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_08190,Not_DEG,Dbip1,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_08193,Not_DEG,Dbip1,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_08198,Not_DEG,Dbip1,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_08199,Not_DEG,Not_DEG,Not_DEG,Dbip1,"Dbip1, Dmst12",Not_DEG
MGG_08201,Dmst12,Not_DEG,Dbip1,Not_DEG,Not_DEG,Not_DEG
MGG_08202,Not_DEG,"Dbip1, Dmst12",Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_08205,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dbip1,Not_DEG
MGG_08206,Not_DEG,Not_DEG,Dbip1,Not_DEG,Not_DEG,Not_DEG
MGG_08208,Dmst12,Not_DEG,Not_DEG,Not_DEG,Dbip1,Not_DEG
MGG_08232,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG,Dbip1
MGG_08236,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dmst12
MGG_08252,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_08253,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dbip1,Not_DEG
MGG_08256,Not_DEG,Dmst12,"Dbip1, Dmst12",Not_DEG,Not_DEG,Not_DEG
MGG_08257,Not_DEG,Not_DEG,Dmst12,Not_DEG,Dbip1,Not_DEG
MGG_08258,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG,Dbip1
MGG_08260,Not_DEG,"Dbip1, Dmst12","Dbip1, Dmst12",Not_DEG,Not_DEG,Not_DEG
MGG_08262,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_08263,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12"
MGG_08265,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_08266,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_08267,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG,Not_DEG
MGG_08268,Not_DEG,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG
MGG_08271,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_08274,Dmst12,Not_DEG,Dbip1,Not_DEG,Not_DEG,Not_DEG
MGG_08276,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_08277,Not_DEG,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG
MGG_08278,Not_DEG,Dbip1,Not_DEG,"Dbip1, Dmst12",Not_DEG,Not_DEG
MGG_08285,Not_DEG,Dbip1,Not_DEG,"Dbip1, Dmst12",Not_DEG,Not_DEG
MGG_08287,Not_DEG,"Dbip1, Dmst12",Not_DEG,"Dbip1, Dmst12","Dbip1, Dmst12",Not_DEG
MGG_08288,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dbip1,Not_DEG
MGG_08289,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG,Not_DEG
MGG_08290,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12",Dmst12,Not_DEG
MGG_08291,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12"
MGG_08293,Not_DEG,Dmst12,Not_DEG,"Dbip1, Dmst12",Not_DEG,Not_DEG
MGG_08295,Not_DEG,Not_DEG,Dbip1,"Dbip1, Dmst12",Not_DEG,Dbip1
MGG_08296,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dbip1,Not_DEG
MGG_08299,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12"
MGG_08300,Not_DEG,Not_DEG,Not_DEG,Dmst12,Not_DEG,"Dbip1, Dmst12"
MGG_08303,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_08304,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG,Not_DEG
MGG_08305,Not_DEG,"Dbip1, Dmst12",Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_08306,Not_DEG,Dmst12,Not_DEG,Not_DEG,Dmst12,Not_DEG
MGG_08307,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG,"Dbip1, Dmst12"
MGG_08309,Not_DEG,Dbip1,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_08311,Not_DEG,Not_DEG,Dbip1,Not_DEG,Not_DEG,Not_DEG
MGG_08317,Not_DEG,Dmst12,"Dbip1, Dmst12",Not_DEG,Not_DEG,Not_DEG
MGG_08325,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_08326,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_08328,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dbip1,Not_DEG
MGG_08330,Not_DEG,Not_DEG,Dbip1,Not_DEG,Not_DEG,Not_DEG
MGG_08334,Not_DEG,Dbip1,Not_DEG,"Dbip1, Dmst12",Not_DEG,Not_DEG
MGG_08342,Dmst12,Dmst12,Not_DEG,Not_DEG,Dmst12,Not_DEG
MGG_08348,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_08350,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG,Not_DEG
MGG_08352,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_08355,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG,Dbip1
MGG_08361,Not_DEG,"Dbip1, Dmst12",Not_DEG,Not_DEG,Dmst12,Not_DEG
MGG_08363,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_08366,Not_DEG,Not_DEG,Dbip1,Not_DEG,Not_DEG,Not_DEG
MGG_08367,Not_DEG,Not_DEG,Not_DEG,Dmst12,Not_DEG,Not_DEG
MGG_08371,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dmst12
MGG_08373,Not_DEG,Not_DEG,Dbip1,Not_DEG,Not_DEG,Not_DEG
MGG_08374,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG,Not_DEG,Not_DEG
MGG_08376,Not_DEG,Dmst12,Dmst12,Not_DEG,Not_DEG,Not_DEG
MGG_08377,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG,Dbip1
MGG_08378,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG,Dbip1
MGG_08379,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG,Dbip1
MGG_08380,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG,Dbip1
MGG_08381,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG,Dbip1
MGG_08384,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG,Dbip1
MGG_08386,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG,Dbip1
MGG_08387,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dbip1
MGG_08389,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dbip1
MGG_08390,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG,Dbip1
MGG_08391,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG,Dbip1
MGG_08395,Not_DEG,Not_DEG,Not_DEG,Dmst12,Not_DEG,Not_DEG
MGG_08399,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_08406,Not_DEG,Not_DEG,Not_DEG,Dmst12,Not_DEG,Not_DEG
MGG_08407,Not_DEG,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG
MGG_08409,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dmst12
MGG_08410,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_08416,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dbip1
MGG_08426,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12"
MGG_08428,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dmst12,Dbip1
MGG_08429,Not_DEG,Dmst12,Not_DEG,"Dbip1, Dmst12",Not_DEG,Not_DEG
MGG_08430,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG,Not_DEG
MGG_08431,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12"
MGG_08432,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dbip1
MGG_08439,Not_DEG,Dmst12,Not_DEG,Dbip1,Not_DEG,Not_DEG
MGG_08440,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_08441,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG,Dbip1
MGG_08442,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_08446,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_08450,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12"
MGG_08452,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dbip1
MGG_08453,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dbip1
MGG_08454,Not_DEG,Not_DEG,Dbip1,Not_DEG,Not_DEG,Dbip1
MGG_08458,Not_DEG,Dbip1,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_08459,Not_DEG,Dmst12,Not_DEG,Dbip1,Not_DEG,Not_DEG
MGG_08461,Not_DEG,Dbip1,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_08462,Not_DEG,Dbip1,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_08463,Not_DEG,Not_DEG,Not_DEG,Dmst12,Not_DEG,Not_DEG
MGG_08468,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Not_DEG,Dmst12
MGG_08474,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_08480,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_08481,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_08482,Not_DEG,Dmst12,Not_DEG,Not_DEG,Not_DEG,Not_DEG
MGG_08486,Not_DEG,Dmst12,"Dbip1, Dmst12","Dbip1, Dmst12",Not_DEG,Not_DEG
MGG_08495,Not_DEG,Not_DEG,Dbip1,Not_DEG,Not_DEG,Not_DEG
MGG_08497,Not_DEG,Not_DEG,Not_DEG,"Dbip1, Dmst12",Not_DEG,Not_DEG
