ProtID	GO_ID
MGG_07406	GO:0046872, GO:0016021, GO:0009055, GO:0020037, GO:0005506, GO:0055114, GO:0004497, GO:0016705, GO:0016020, GO:0016491
MGG_07408	GO:0008150, GO:0005575, GO:0005515
MGG_07411	GO:0003674, GO:0008150, GO:0005575
MGG_07412	GO:0016021, GO:0016829, GO:0016020
MGG_07413	GO:0003674, GO:0008150, GO:0005575
MGG_07414	GO:0016021, GO:0016020
MGG_07417	GO:0016021, GO:0016020
MGG_07419	GO:0008152, GO:0016491, GO:0055114
MGG_07420	GO:0016021, GO:0016020
MGG_07421	GO:0003674, GO:0008150, GO:0005575, GO:0005515
MGG_07423	GO:0008270, GO:0016021, GO:0006355, GO:0043565, GO:0003700, GO:0005515, GO:0016020
MGG_07424	GO:0003674, GO:0005575
MGG_07426	GO:0003674, GO:0008150, GO:0005575
MGG_07428	GO:0016021, GO:0055085, GO:0022857, GO:0016020
MGG_07429	GO:0016021, GO:0016020
MGG_07431	GO:0003674, GO:0008150, GO:0005575
MGG_07432	GO:0016491, GO:0055114, GO:0003674, GO:0008150, GO:0005575
MGG_07434	GO:0016021, GO:0016020
MGG_07435	GO:0016592, GO:0001104, GO:0006357, GO:0003712, GO:0005634, GO:0006351
MGG_07437	GO:0003677, GO:0005634, GO:0006355, GO:0043565, GO:0003700
MGG_07440	GO:0008150, GO:0005575, GO:0005515, GO:0031145, GO:0051306, GO:0005680, GO:0005721
MGG_07441	GO:0008270, GO:0016021, GO:0006508, GO:0004222, GO:0005524, GO:0000166, GO:0030163, GO:0016020, GO:0017111, GO:0004176, GO:0016887, GO:0016787, GO:0008233, GO:0008237, GO:0006465, GO:0030150, GO:0065003, GO:0000329, GO:0005743, GO:0005745, GO:0097002
MGG_07442	GO:0016021, GO:0003674, GO:0008150, GO:0005575, GO:0016020
MGG_07443	GO:0000166, GO:0008152, GO:0016491, GO:0055114
MGG_07444	GO:0016021, GO:0055085, GO:0022857, GO:0016020
MGG_07445	GO:0016592, GO:0001104, GO:0006357, GO:0003712, GO:0005634, GO:0006351
MGG_07446	GO:0003674, GO:0005575
MGG_07447	GO:0016021, GO:0003674, GO:0008150, GO:0005575, GO:0016020
MGG_07448	GO:0003674, GO:0008150, GO:0005575, GO:0005515
MGG_07449	GO:0005730, GO:0006364, GO:0008150, GO:0005575, GO:0005634, GO:0042254, GO:1990904, GO:0042273, GO:0030687
MGG_07450	GO:0046872, GO:0008270, GO:0003677, GO:0005634, GO:0006355, GO:0006351, GO:0003700, GO:0000981, GO:0006357
MGG_07452	GO:0016021, GO:0003674, GO:0005575, GO:0016020
MGG_07454	GO:0005506, GO:0016491, GO:0055114, GO:0016702, GO:0031418, GO:0045329, GO:0050353, GO:0051213, GO:0046872
MGG_07455	GO:0000166, GO:0008152, GO:0016491, GO:0055114, GO:0005575, GO:0044249, GO:1901576
MGG_07456	GO:0016787, GO:0004721, GO:0097720, GO:0033192, GO:0008150, GO:0005575, GO:0005516, GO:0004722, GO:0017018, GO:0004723, GO:0022604, GO:0071277, GO:0071852, GO:0140281, GO:1903473, GO:1905949, GO:0005737, GO:0005955, GO:0032153, GO:0110085, GO:0120105
MGG_07457	GO:0019441, GO:0004061
MGG_07458	GO:0008270, GO:0005634, GO:0006355, GO:0003700, GO:0000981, GO:0045944
MGG_07460	GO:0004601, GO:0006979, GO:0016491, GO:0055114, GO:0004602, GO:0005575, GO:0034599, GO:0016209, GO:0140824
MGG_07461	GO:0016021, GO:0016491, GO:0055114, GO:0016020
MGG_07462	GO:0008152, GO:0003824, GO:0016829
MGG_07463	GO:0000166, GO:0016491, GO:0055114
MGG_07464	GO:0016491
MGG_07465	GO:0003674, GO:0008150, GO:0005515, GO:0005730, GO:0000447, GO:0000462, GO:0000472, GO:0000480, GO:0000920, GO:0030010, GO:0005737, GO:0030686, GO:0032040, GO:0034388
MGG_07466	GO:0000166, GO:0007049, GO:0005525, GO:0031105, GO:0051301, GO:0005575, GO:0005938, GO:0032156, GO:0003924, GO:0005200, GO:0010314, GO:0060090, GO:0070273, GO:0000281, GO:0000921, GO:0030011, GO:0045860, GO:0071902, GO:1903475, GO:0000144, GO:0005621, GO:0005937, GO:0032160, GO:1990317
MGG_07467	GO:0005524, GO:0004672, GO:0005759, GO:0016301, GO:0016310, GO:0008150, GO:0005575, GO:0000166, GO:0016740, GO:0005739
MGG_07468	GO:0006508, GO:0006511, GO:0004221, GO:0016787, GO:0008234, GO:0008233, GO:0004843, GO:0016579, GO:0005515, GO:0101005
MGG_07469	GO:0016021, GO:0016020, GO:0045039, GO:0071806, GO:0008320, GO:0042721, GO:0005739, GO:0015031, GO:0005743, GO:0030943
MGG_07470	GO:0016021, GO:0003674, GO:0005575, GO:0016020
MGG_07471	GO:0016021, GO:0006810, GO:0016020, GO:0003674
MGG_07472	GO:0005681, GO:0000398, GO:0003674, GO:0008150, GO:0005634, GO:0006397, GO:0008380, GO:0003723, GO:0060090, GO:0045292, GO:0000974, GO:0071014
MGG_07473	GO:0016021, GO:0005975, GO:0016787, GO:0004553, GO:0016020
MGG_07474	GO:0003674, GO:0005575, GO:0045333, GO:0048039, GO:0006744
MGG_07475	GO:0016021, GO:0016787, GO:0016311, GO:0004725, GO:0016791, GO:0004721, GO:0016020
MGG_07476	GO:0003674, GO:0008150, GO:0005575
MGG_07477	GO:0046872, GO:0005737, GO:0006400, GO:0008479, GO:0008616, GO:0005575, GO:0101030, GO:0016763, GO:0008033
MGG_07478	GO:0016021, GO:0000324, GO:0016020
MGG_07480	GO:0005634, GO:0008150, GO:0005575, GO:0072546, GO:0005515, GO:0016020, GO:0005783, GO:0005789
MGG_07481	GO:0015031, GO:0016192, GO:0005794, GO:0006886, GO:0008565, GO:0030117, GO:0030123, GO:0016020, GO:0005737, GO:0046907
MGG_07482	GO:0016021, GO:0016020, GO:0110165
MGG_07485	GO:0016021, GO:0006865, GO:0006810, GO:0055085, GO:0016020, GO:0015171
MGG_07486	GO:0005737, GO:0006887, GO:0048278, GO:0005515
MGG_07487	GO:0046872, GO:0003676, GO:0008270, GO:0005524, GO:0003677, GO:0004386, GO:0005634, GO:0005575, GO:0140658, GO:0016787, GO:0006338
MGG_07488	GO:0046872, GO:0009055, GO:0020037, GO:0005506, GO:0016491, GO:0055114, GO:0004497, GO:0016705
MGG_07489	GO:0016021, GO:0006810, GO:0016020, GO:1990547, GO:0005315, GO:0005739, GO:0005743
MGG_07491	GO:0000166, GO:0008152, GO:0016491, GO:0055114, GO:0005575
MGG_07493	GO:0016757
MGG_07494	GO:0016021, GO:0055085, GO:0008324, GO:0006812, GO:0098655, GO:0016020, GO:0046916
MGG_07496	GO:0016740, GO:0008080, GO:0008150, GO:0005575, GO:0031415, GO:0006474, GO:0004596, GO:0016407, GO:0016746
MGG_07497	GO:0009055, GO:0020037, GO:0005506, GO:0055114, GO:0016705, GO:0003674, GO:0008150, GO:0005575, GO:0004497
MGG_07498	GO:0016021, GO:0055085, GO:0022857, GO:0003674, GO:0008150, GO:0005575, GO:0016020
MGG_07500	GO:0016491, GO:0055114, GO:0005507, GO:0003674, GO:0008150, GO:0005575, GO:0046872
MGG_07501	GO:0003676, GO:0005524, GO:0004386, GO:0008026, GO:0000166, GO:0016787, GO:0008150, GO:0005575, GO:1990904
MGG_07502	GO:0046872, GO:0051082, GO:0006457, GO:0031072, GO:0030544, GO:0005575
MGG_07503	GO:0004601, GO:0016491, GO:0055114, GO:0016209, GO:0003674, GO:0008150, GO:0005575, GO:0098869, GO:0034599
MGG_07504	GO:0008150
MGG_07505	GO:0003674, GO:0008150, GO:0005575
MGG_07506	GO:0016740, GO:0008299, GO:0003674, GO:0005575
MGG_07507	GO:0046872, GO:0016021, GO:0009055, GO:0020037, GO:0005506, GO:0016491, GO:0055114, GO:0004497, GO:0016705, GO:0003674, GO:0008150, GO:0005575, GO:0016020
MGG_07509	GO:0015031, GO:0005783, GO:0006890
MGG_07510	GO:0003674, GO:0008150
MGG_07511	GO:0003676, GO:0003723, GO:0000166
MGG_07512	GO:0003674, GO:0005575
MGG_07514	GO:0000166, GO:0008152, GO:0009405, GO:0016491, GO:0055114
MGG_07515	GO:0016740, GO:0008080, GO:0008150, GO:0005575, GO:0016407
MGG_07516	GO:0003674, GO:0005575
MGG_07517	GO:0006355, GO:0007165, GO:0000155, GO:0000160
MGG_07518	GO:0006396, GO:0003723, GO:0042254, GO:0009982, GO:0001522, GO:0005575, GO:0009451, GO:0016853
MGG_07520	GO:0005975, GO:0016787, GO:0004553, GO:0005575, GO:0016798, GO:0008152
MGG_07521	GO:0016021, GO:0003674, GO:0008150, GO:0016020
MGG_07522	GO:0003674, GO:0005575
MGG_07524	GO:0005524, GO:0005634, GO:0042254, GO:0000166, GO:0030688, GO:0005829, GO:0042274
MGG_07525	GO:0005525, GO:0003924, GO:0022625, GO:0000054, GO:0000027, GO:0000166, GO:0005737
MGG_07526	GO:0005524, GO:0003677, GO:0005634, GO:0000166, GO:0006260, GO:0017111, GO:0005663, GO:0007062, GO:0003689, GO:0031389, GO:0031390, GO:0031391, GO:0005829, GO:0006272, GO:0016887, GO:0006271, GO:0090618, GO:0070914
MGG_07527	GO:0003674, GO:0008150, GO:0005575
MGG_07528	GO:0000105, GO:0005575, GO:0004424, GO:0016829, GO:0008652
MGG_07529	GO:0051028, GO:0005730, GO:0003674, GO:0008150, GO:0005575, GO:0042273, GO:0003729, GO:0005634, GO:0042254
MGG_07530	GO:0006508, GO:0016787, GO:0004197, GO:0004091, GO:0008150, GO:0005575
MGG_07531	GO:0007064, GO:0007059
MGG_07532	GO:0005739, GO:0006396, GO:0005740, GO:0003674, GO:0000959
MGG_07533	GO:0003674, GO:0008150, GO:0005575
MGG_07534	GO:0008270, GO:0005634, GO:0006355, GO:0003700, GO:0000981, GO:0006357
MGG_07535	GO:0016021, GO:0006508, GO:0004252, GO:0003674, GO:0016020, GO:0016787, GO:0008233
MGG_07536	GO:0008270, GO:0006508, GO:0008237, GO:0004177, GO:0016787, GO:0008233, GO:0046872
MGG_07538	GO:0003674, GO:0008150, GO:0005575
MGG_07539	GO:0016021, GO:0016491, GO:0055114, GO:0015992, GO:0050661, GO:0008750, GO:0005575, GO:1902600, GO:0008746, GO:0016020
MGG_07541	GO:0016021, GO:0003674, GO:0008150, GO:0005575, GO:0016020
MGG_07542	GO:0009055, GO:0005743, GO:0070469, GO:0016020, GO:0008137, GO:0032981, GO:0005739
MGG_07543	GO:0005739, GO:0005524, GO:0016740, GO:0032049, GO:0008444, GO:0008654, GO:0016780, GO:0006655, GO:0003824, GO:0000166, GO:0006629, GO:0031966
MGG_07544	GO:0016021, GO:0003674, GO:0008150, GO:0005575, GO:0016020
MGG_07545	GO:0044210, GO:0005524, GO:0006221, GO:0006541, GO:0003883, GO:0005575, GO:0006241, GO:0000166, GO:0016874
MGG_07546	GO:0016021, GO:0006810, GO:0055085, GO:0016020, GO:0005215, GO:0022891, GO:0022857
MGG_07547	GO:0005975, GO:0003824, GO:0043169, GO:0005575, GO:0090599, GO:0000023, GO:0005984, GO:0044275
MGG_07548	GO:0016021, GO:0003674, GO:0008150, GO:0005575, GO:0043386, GO:0016020
MGG_07549	GO:0008270, GO:0005634, GO:0006355, GO:0003700, GO:0000981, GO:0006357
MGG_07550	GO:0046872, GO:0016021, GO:0009055, GO:0020037, GO:0005506, GO:0016491, GO:0055114, GO:0004497, GO:0016705, GO:0003674, GO:0008150, GO:0005575, GO:0016020
MGG_07551	GO:0046872, GO:0016021, GO:0009055, GO:0020037, GO:0005506, GO:0055114, GO:0004497, GO:0016705, GO:0003674, GO:0008150, GO:0005575, GO:0016020, GO:0016491
MGG_07553	GO:0016021, GO:0005576, GO:0005618, GO:0031225, GO:0003674, GO:0008150, GO:0005575, GO:0016020
MGG_07555	GO:0046872, GO:0004601, GO:0003674, GO:0008150, GO:0005575, GO:0098869, GO:0016491
MGG_07556	GO:0003674, GO:0008150, GO:0005575, GO:0048856
MGG_07557	GO:0008150, GO:0005575
MGG_07559	GO:0046872, GO:0006508, GO:0008236, GO:0016787, GO:0004252, GO:0008233, GO:0003674, GO:0008150, GO:0005575, GO:0005615
MGG_07560	GO:0006508, GO:0004190, GO:0003674, GO:0008150, GO:0005575, GO:0016787
MGG_07561	GO:0005575
MGG_07565	GO:0016021, GO:0005576, GO:0005618, GO:0031225, GO:0016020
MGG_07566	GO:0005576, GO:0016829, GO:0000272, GO:0030570, GO:0005975
MGG_07567	GO:0016021, GO:0005524, GO:0006200, GO:0000166, GO:0006810, GO:0055085, GO:0016887, GO:0017111, GO:0042626, GO:0140359, GO:0016020
MGG_07568	GO:0016021, GO:0003674, GO:0008150, GO:0005575, GO:0016020
MGG_07569	GO:0050660, GO:0006066, GO:0055114, GO:0016614, GO:0008812, GO:0005575
MGG_07571	GO:0016998, GO:0003674, GO:0005575
MGG_07572	GO:0046872, GO:0016021, GO:0055085, GO:0030001, GO:0003674, GO:0008150, GO:0005575, GO:0035444, GO:0015099, GO:0005887, GO:0016020
MGG_07573	GO:0006508, GO:0003677, GO:0004197, GO:0005622, GO:0004198, GO:0016787, GO:0008233, GO:0008234
MGG_07574	GO:0046872, GO:0004601, GO:0005575, GO:0098869, GO:0016491
MGG_07575	GO:0005576
MGG_07576	GO:0000166, GO:0008152, GO:0016491, GO:0055114, GO:0005575, GO:0044249, GO:1901576
MGG_07577	GO:0003674, GO:0008150, GO:0005575
MGG_07580	GO:0050660, GO:0006066, GO:0055114, GO:0016614, GO:0008812, GO:0005575
MGG_07584	GO:0006508, GO:0008236, GO:0003674, GO:0008150, GO:0005575, GO:0016787
MGG_07585	GO:0008152, GO:0016491, GO:0055114, GO:0005575
MGG_07586	GO:0009055, GO:0020037, GO:0005506, GO:0055114, GO:0016705, GO:0003674, GO:0008150, GO:0005575, GO:0004497
MGG_07587	GO:0000166, GO:0005575
MGG_07591	GO:0003674, GO:0008150, GO:0005575
MGG_07593	GO:0046872, GO:0009055, GO:0020037, GO:0005506, GO:0016491, GO:0055114, GO:0004497, GO:0016705
MGG_07594	GO:0008152, GO:0032259, GO:0008168, GO:0008150, GO:0005575
MGG_07595	GO:0016021, GO:0055085, GO:0022857, GO:0016020
MGG_07597	GO:0016021, GO:0055085, GO:0022857, GO:0016020
MGG_07598	GO:0003674, GO:0008150, GO:0005575
MGG_07599	GO:0016021, GO:0003674, GO:0008150, GO:0005575, GO:0016020
MGG_07602	GO:0005789, GO:0016021, GO:0006633, GO:0102343, GO:0102158, GO:0102345, GO:0102344, GO:0005575, GO:0016020, GO:0006629, GO:0006631, GO:0005783, GO:0016829
MGG_07603	GO:0003674, GO:0005575
MGG_07604	GO:0016021, GO:0003674, GO:0008150, GO:0005575, GO:0016020
MGG_07605	GO:0003674, GO:0008150, GO:0005575
MGG_07606	GO:0016021, GO:0006865, GO:0006810, GO:0055085, GO:0016020, GO:0015171
MGG_07607	GO:0008150, GO:0005575
MGG_07609	GO:0003674, GO:0005575
MGG_07610	GO:0000166, GO:0005525, GO:0003924, GO:0007264, GO:0003674, GO:0008150, GO:0005575
MGG_07611	GO:0005737, GO:2000574, GO:0005856, GO:0003674, GO:0008017, GO:0005874
MGG_07613	GO:2001295, GO:0046872, GO:0005524, GO:0008152, GO:0003824, GO:0016874, GO:0006633, GO:0004075, GO:0003989, GO:0005575, GO:0000166, GO:0006629, GO:0006631
MGG_07614	GO:0016021, GO:0055085, GO:0016020
MGG_07615	GO:0032259, GO:0008168, GO:0008150, GO:0005575, GO:0006807, GO:0071704
MGG_07616	GO:0016021, GO:0005743, GO:0006810, GO:0055085, GO:0016020, GO:0005347, GO:0005739
MGG_07617	GO:0005622, GO:0003779, GO:0005856, GO:0030837
MGG_07618	GO:0009398, GO:0009231, GO:0005524, GO:0008531, GO:0016301, GO:0016310, GO:0005575, GO:0000166, GO:0016740
MGG_07619	GO:0016491, GO:0055114, GO:0016702, GO:0051213
MGG_07620	GO:0016491, GO:0055114, GO:0005575
MGG_07621	GO:0003674, GO:0005575
MGG_07622	GO:0016021, GO:0003674, GO:0008150, GO:0005575, GO:0016020
MGG_07623	GO:0008061, GO:0005575
MGG_07624	GO:0003674, GO:0008150, GO:0005575
MGG_07626	GO:0046872, GO:0016021, GO:0009055, GO:0020037, GO:0009405, GO:0005506, GO:0016020, GO:0016491, GO:0055114, GO:0004497, GO:0016705
MGG_07627	GO:0005737, GO:0016740, GO:0009058, GO:0016747, GO:0008150
MGG_07628	GO:0008152, GO:0000287, GO:0003824, GO:0004737, GO:0030976, GO:0008150, GO:0005575
MGG_07629	GO:0005575
MGG_07630	GO:0003674, GO:0008150, GO:0005575
MGG_07631	GO:0005576, GO:0003674, GO:0008150, GO:0005575
MGG_07632	GO:0004519, GO:0004527, GO:0003674, GO:0008150, GO:0005575, GO:0090305
MGG_07634	GO:0005975, GO:0008152, GO:0016787, GO:0004553, GO:0000272, GO:0016798
MGG_07636	GO:0008270, GO:0005634, GO:0006355, GO:0003700, GO:0000981, GO:0045944
MGG_07639	GO:0016021, GO:0016020, GO:0006835, GO:0017153, GO:0015293, GO:0055085
MGG_07642	GO:0003674, GO:0008150, GO:0005575
MGG_07644	GO:0003674, GO:0008150, GO:0005575
MGG_07645	GO:0008270, GO:0006508, GO:0004180, GO:0004181, GO:0003674, GO:0008150, GO:0005575, GO:0005576
MGG_07646	GO:0005975, GO:0045493, GO:0005576, GO:0003824, GO:0043169, GO:0046559, GO:0016787, GO:0016798, GO:0008152, GO:0000272, GO:0004553
MGG_07651	GO:0003674, GO:0008150, GO:0005575
MGG_07652	GO:0046872, GO:0003674, GO:0008150, GO:0005575
MGG_07653	GO:0045493, GO:0016787, GO:0005576, GO:0030600, GO:0000272, GO:0005975
MGG_07654	GO:0003674, GO:0005575
MGG_07655	GO:0016021, GO:0003674, GO:0008150, GO:0005575, GO:0016020
MGG_07656	GO:0005576, GO:0016977, GO:0000272, GO:0005575, GO:0016787, GO:0016798, GO:0008152
MGG_07657	GO:0016021, GO:0003674, GO:0005575, GO:0016020
MGG_07660	GO:0005515
MGG_07661	GO:0016021, GO:0006810, GO:0055085, GO:0006812, GO:0015299, GO:0016020, GO:1902600
MGG_07662	GO:0003674, GO:0008150, GO:0005575
MGG_07663	GO:0003723, GO:0009982, GO:0031119, GO:0001522, GO:0005575, GO:0009451, GO:0043231, GO:0008033, GO:0016853
MGG_07665	GO:0016021, GO:0016020
MGG_07666	GO:0008152, GO:0005509, GO:0016020, GO:0004571, GO:0008150, GO:0005975, GO:0016787, GO:0016798, GO:0030433, GO:0006486
MGG_07667	GO:0006914, GO:0034045, GO:0003674, GO:0005575, GO:0016020, GO:0005737, GO:0000422
MGG_07668	GO:0003674, GO:0008150, GO:0005575
MGG_07669	GO:0016021, GO:0003674, GO:0008150, GO:0005575, GO:0016020
MGG_07673	GO:0003674, GO:0005575
MGG_07674	GO:0003677, GO:0003674, GO:0008150, GO:0005575
MGG_07675	GO:0003674, GO:0008150, GO:0005575
MGG_07676	GO:0019028, GO:0003674, GO:0008150
MGG_07677	GO:0016787, GO:0005575
MGG_07679	GO:0003674, GO:0008150, GO:0005575
MGG_07680	GO:0003674, GO:0008150, GO:0005575
MGG_07681	GO:0046872, GO:0008270, GO:0003677, GO:0005634, GO:0006355, GO:0006351, GO:0003700, GO:0000981, GO:0006357
MGG_07684	GO:0016021, GO:0003674, GO:0008150, GO:0005575, GO:0016020
MGG_07685	GO:0003674, GO:0008150, GO:0005575
MGG_07686	GO:0005576
MGG_07687	GO:0005524, GO:0004672, GO:0006468, GO:0016772, GO:0016301, GO:0016310, GO:0005575
MGG_07690	GO:0003674, GO:0008150, GO:0005575
MGG_07691	GO:0016021, GO:0006810, GO:0055085, GO:0016020, GO:0005215, GO:0022857
MGG_07692	GO:0003674, GO:0008150, GO:0005575
MGG_07697	GO:0046872, GO:0016491, GO:0055114, GO:0004784, GO:0006801, GO:0005575, GO:0019430
MGG_07699	GO:0008270, GO:0005622, GO:0003674, GO:0008150, GO:0005575, GO:0046872, GO:0005576, GO:0042025
MGG_07702	GO:0046872, GO:0005975, GO:0016787, GO:0016791, GO:0042578, GO:0005575
MGG_07704	GO:0008270, GO:0006508, GO:0004180, GO:0004181, GO:0005575, GO:0005576
MGG_07705	GO:0005634, GO:0008152, GO:0003824, GO:0016874, GO:0008134
MGG_07707	GO:0004115, GO:0006198, GO:0005575
MGG_07708	GO:0016491, GO:0055114, GO:0042602, GO:0010181
MGG_07709	GO:0016021, GO:0005886, GO:0055085, GO:0005215, GO:0022857, GO:0016020
MGG_07710	GO:0003674, GO:0008150, GO:0005575
MGG_07711	GO:0009055, GO:0045454, GO:0015035, GO:0006662, GO:0005575
MGG_07712	GO:0051082, GO:0006457, GO:0031072, GO:0008150
MGG_07713	GO:0003674, GO:0008150, GO:0005575
MGG_07714	GO:0003674, GO:0008150, GO:0005575, GO:0008195
MGG_07715	GO:0005975, GO:0004553, GO:0005575
MGG_07716	GO:0016021, GO:0051082, GO:0006457, GO:0031072, GO:0016020
MGG_07718	GO:0003724, GO:0003676, GO:0005524, GO:0000027, GO:0006364, GO:0030687
MGG_07719	GO:0016021, GO:0016020
MGG_07722	GO:0016021, GO:0003674, GO:0008150, GO:0005575, GO:0016020
MGG_07723	GO:0009058, GO:0016788, GO:0048037, GO:0005575, GO:0008152
MGG_07724	GO:0016021, GO:0003674, GO:0008150, GO:0005575, GO:0016020
MGG_07725	GO:0016021, GO:0055085, GO:0022857, GO:0003674, GO:0008150, GO:0005575, GO:0016020
MGG_07727	GO:0005737, GO:0006508, GO:0005634, GO:0006511, GO:0016787, GO:0019773, GO:0004175, GO:0008233, GO:0051603, GO:0000502, GO:0005839, GO:0004298, GO:0003729, GO:0010499, GO:0043161, GO:0034515
MGG_07728	GO:0003677, GO:0005730, GO:0006355, GO:0006351, GO:0003887, GO:0008134, GO:0005634
MGG_07729	GO:0006486, GO:0016757, GO:0003674, GO:0008150, GO:0005575, GO:0097502
MGG_07730	GO:0008270, GO:0005739, GO:0005759, GO:0051082, GO:0005744, GO:0030544, GO:0030150, GO:0046872
MGG_07731	GO:0006511, GO:0031461, GO:0003674, GO:0005575, GO:0031625, GO:0044265
MGG_07732	GO:0003674, GO:0008150, GO:0005575
MGG_07734	GO:0007049, GO:0006470, GO:0000087, GO:0005622, GO:0004725, GO:0051301, GO:1902751, GO:0016787, GO:0004721
MGG_07736	GO:0016021, GO:0005739, GO:0003674, GO:0008150, GO:0005575, GO:0016020
MGG_07737	GO:0005575
MGG_07738	GO:0008270, GO:0005634, GO:0006355, GO:0003700, GO:0000981, GO:0006357
MGG_07744	GO:0071014
MGG_07745	GO:0016021, GO:0005774, GO:0008236, GO:0004177, GO:0006508, GO:0016020, GO:0016787, GO:0008233, GO:0008239, GO:0005773, GO:0000329
MGG_07746	GO:0003674, GO:0008150, GO:0005575
MGG_07747	GO:0005575
MGG_07748	GO:0003674, GO:0008150, GO:0005575
MGG_07749	GO:0008150, GO:0005575, GO:0003878
MGG_07750	GO:0003674, GO:0008150, GO:0005575
MGG_07751	GO:0003674, GO:0008150, GO:0005575
MGG_07752	GO:0005524, GO:0000166, GO:0006810, GO:0046961, GO:0015986, GO:0015991, GO:0046933, GO:0015992, GO:0006754, GO:0016820, GO:0046034, GO:0032559, GO:0045261, GO:1902600, GO:0016020, GO:0006811
MGG_07753	GO:0006412, GO:0030529, GO:0003735, GO:0005840, GO:0005622, GO:1990904
MGG_07756	GO:0046872, GO:0005524, GO:0008152, GO:0006094, GO:0003824, GO:0016874, GO:0006090, GO:0004075, GO:0004736, GO:0009374, GO:0005737, GO:0000166, GO:0044283
MGG_07759	GO:0003674, GO:0008150, GO:0005575
MGG_07761	GO:0016021, GO:0003674, GO:0005575, GO:0032220, GO:0016020
MGG_07762	GO:0016021, GO:0003674, GO:0008150, GO:0005575, GO:0016020
MGG_07763	GO:0008152, GO:0016787, GO:0016311, GO:0003824, GO:0004035, GO:0016791
MGG_07764	GO:0016021, GO:0016020
MGG_07765	GO:0003674, GO:0008150, GO:0005575
MGG_07766	GO:0003674, GO:0008150, GO:0005575
MGG_07767	GO:0016021, GO:0016020
MGG_07768	GO:0016192, GO:0006886, GO:0005198, GO:0030130, GO:0030132, GO:0008150, GO:0005515, GO:0032051, GO:0071439, GO:0016020, GO:0031410, GO:0030659, GO:0005905
MGG_07771	GO:0046872, GO:0016021, GO:0016491, GO:0055114, GO:0005507, GO:0003674, GO:0008150, GO:0005575, GO:0016020
MGG_07772	GO:0003674, GO:0008150, GO:0005575, GO:0005515
MGG_07775	GO:0003674, GO:0008150, GO:0005575
MGG_07776	GO:0003676, GO:0008270, GO:0005622
MGG_07777	GO:0046872, GO:0008270, GO:0003677, GO:0005634, GO:0006355, GO:0006351, GO:0003700, GO:0000981, GO:0006357
MGG_07779	GO:0016021, GO:0006810, GO:0055085, GO:0016020, GO:0005215, GO:0022891, GO:0022857
MGG_07780	GO:0005575
MGG_07781	GO:0000166, GO:0004764, GO:0016491, GO:0055114
MGG_07782	GO:0003855, GO:0046279, GO:0019630, GO:0005575, GO:0016829
MGG_07785	GO:0003674, GO:0005575, GO:0005515
MGG_07786	GO:0003674, GO:0008150, GO:0005575
MGG_07787	GO:0003674, GO:0005575
MGG_07789	GO:0016158
MGG_07790	GO:0046872, GO:0020037, GO:0004601, GO:0006979, GO:0055114, GO:0005575, GO:0098869, GO:0034599, GO:0016491
MGG_07791	GO:0003674, GO:0008150, GO:0005575
MGG_07792	GO:0016021, GO:0003674, GO:0005575, GO:0016020
MGG_07793	GO:0000166, GO:0008152, GO:0016491, GO:0055114
MGG_07794	GO:0005515
MGG_07795	GO:0046872, GO:0016021, GO:0009055, GO:0020037, GO:0005506, GO:0032259, GO:0016020, GO:0016491, GO:0055114, GO:0004497, GO:0016705, GO:0008168
MGG_07800	GO:0046872, GO:0008270, GO:0003677, GO:0005634, GO:0006355, GO:0006351, GO:0003700, GO:0000981, GO:0006357
MGG_07802	GO:0016021, GO:0055085, GO:0022857, GO:0016020
MGG_07803	GO:0008152, GO:0016740, GO:0003824, GO:0016874, GO:0006633, GO:0004315, GO:0048037, GO:0016746
MGG_07804	GO:0003674, GO:0008150, GO:0005575
MGG_07806	GO:0016021, GO:0003674, GO:0008150, GO:0005575, GO:0016020
